id_n,age,weight,tot_inc,gross_wage,wage_inc,total_gross_income,taxable_income,tax_cum_income,authorized_deduction,subsidy_w,pending_pitax,capitalgains_pitax,gambling_pitax,additional_dividend_pitax,pitax,pitax1,pitax2,pitax_diff
183759,18,1125,23478,0,0,23478,0,0,0,0,0,0,0,0,0,0,0,0
183760,59,1125,123261,0,0,123261,0,0,0,0,0,0,0,0,0,0,0,0
183761,54,1125,145272,145272,129130,145272,140942,140942,0,0,0,0,0,0,11908,11908,11908,0
183762,47,1125,103696,103696,93913,103696,100809,100809,0,0,0,0,0,0,7163,7163,7163,0
183763,42,1125,150652,150652,140870,150652,147766,147766,0,0,0,0,0,0,13000,13000,13000,0
183764,42,1125,60652,60652,46957,60652,56322,56322,0,0,0,0,0,0,3204,3204,3204,0
183765,22,1125,88533,88533,46957,88533,84203,84203,0,0,0,0,0,0,5356,5356,5356,0
183766,22,1125,90000,90000,70435,90000,85670,85670,0,4149,0,0,0,0,1367,1367,1367,0
183767,17,1125,6652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183768,59,1125,182935,182935,164348,182935,178605,178605,0,0,0,0,0,0,18383,18383,18383,0
183769,60,1125,58696,0,0,58696,0,0,0,0,0,0,0,0,0,0,0,0
183770,30,1125,199565,199565,193696,199565,196679,196679,0,0,0,0,0,0,21995,21995,21995,0
183771,23,1125,293,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0
183772,50,1516,234783,140870,140870,234783,140870,140870,0,0,0,0,0,0,11897,11897,11897,0
183773,56,1516,248596,189900,0,248596,248596,248596,0,0,0,0,0,0,33084,33084,33084,0
183774,79,1516,139989,0,0,117391,0,0,0,0,0,0,0,0,0,0,0,0
183775,73,1516,155935,0,0,140870,0,0,0,0,0,0,0,0,0,0,0,0
183776,50,1516,241969,25969,0,225534,155686,155686,0,0,0,0,0,0,14276,14276,14276,0
183777,40,1516,118473,25969,0,102038,25969,25969,0,0,0,0,0,0,1261,1261,1261,0
183778,16,1516,16435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183779,43,1516,25969,25969,0,25969,25969,25969,0,0,0,0,0,0,1261,1261,1261,0
183780,48,1516,283696,283696,234783,283696,267627,267627,0,0,0,0,0,0,37149,37149,37149,0
183781,46,1516,232826,232826,211304,232826,224070,224070,0,0,0,0,0,0,27845,27845,27845,0
183782,42,1516,244761,244761,234783,244761,241679,241679,0,0,0,0,0,0,31607,31607,31607,0
183783,50,1516,244565,244565,218348,244565,240040,240040,0,0,0,0,0,0,31256,31256,31256,0
183784,39,1015,204590,204590,188852,204590,200260,200260,0,0,0,0,0,0,22760,22760,22760,0
183785,45,1015,24197,0,0,24197,0,0,0,0,0,0,0,0,0,0,0,0
183786,56,1015,118033,0,0,118033,0,0,0,0,0,0,0,0,0,0,0,0
183787,64,1015,80262,62754,59016,80262,59016,59016,0,0,0,0,0,0,3376,3376,3376,0
183788,68,1015,168590,153443,141639,153443,150556,150556,0,0,0,0,0,0,13447,13447,13447,0
183789,66,1015,30295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183790,42,1015,9836,0,0,9836,0,0,0,0,0,0,0,0,0,0,0,0
183791,39,1015,193948,0,0,193948,0,0,0,0,0,0,0,0,0,0,0,0
183792,18,1015,49574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183793,27,1015,82623,82623,82623,82623,82623,82623,0,0,0,0,0,0,5184,5184,5184,0
183794,75,1128,58131,0,0,35410,0,0,0,0,0,0,0,0,0,0,0,0
183795,25,1128,56656,56656,56656,56656,56656,56656,0,0,0,0,0,0,3225,3225,3225,0
183796,25,1128,33049,33049,33049,33049,33049,33049,0,0,0,0,0,0,1714,1714,1714,0
183797,63,1128,97574,97574,89705,97574,94687,94687,0,0,0,0,0,0,6497,6497,6497,0
183798,62,1128,11410,11410,0,11410,11410,11410,0,0,0,0,0,0,329,329,329,0
183799,37,1128,56656,56656,56656,56656,56656,56656,0,0,0,0,0,0,3225,3225,3225,0
183800,55,1128,32538,0,0,32538,0,0,0,0,0,0,0,0,0,0,0,0
183801,59,1284,152609,152609,140870,152609,149722,149722,0,0,0,0,0,0,13313,13313,13313,0
183802,75,1284,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183803,39,1284,168848,168848,164348,168848,164348,164348,0,0,0,0,0,0,15828,15828,15828,0
183804,58,1284,107413,107413,91565,107413,97018,97018,0,0,0,0,0,0,6750,6750,6750,0
183805,35,1284,181761,0,0,181761,9783,9783,0,0,0,0,0,0,225,225,225,0
183806,22,1284,7826,0,0,7826,0,0,0,0,0,0,0,0,0,0,0,0
183807,52,1284,152120,152120,140870,152120,149233,149233,0,0,0,0,0,0,13235,13235,13235,0
183808,54,1284,88043,0,0,88043,0,0,0,0,0,0,0,0,0,0,0,0
183809,64,812,3541,0,0,3541,3541,3541,0,0,0,0,0,0,68,68,68,0
183810,42,812,172131,172131,165246,172131,169245,169245,0,0,0,0,0,0,16706,16706,16706,0
183811,22,812,7475,0,0,7475,0,0,0,0,0,0,0,0,0,0,0,0
183812,24,812,150295,150295,122754,150295,150295,150295,0,0,0,0,0,0,13405,13405,13405,0
183813,50,812,56656,56656,56656,56656,56656,56656,0,0,0,0,0,0,3225,3225,3225,0
183814,23,812,56361,56361,53115,56361,53115,53115,0,0,0,0,0,0,2998,2998,2998,0
183815,68,812,94623,0,0,70820,0,0,0,0,0,0,0,0,0,0,0,0
183816,58,812,45807,0,0,45807,0,0,0,0,0,0,0,0,0,0,0,0
183817,65,812,107016,0,0,76721,0,0,0,0,0,0,0,0,0,0,0,0
183818,72,812,71902,0,0,41607,0,0,0,0,0,0,0,0,0,0,0,0
183819,41,812,95695,0,0,95695,0,0,0,0,0,0,0,0,0,0,0,0
183820,22,812,33049,23607,23607,23607,23607,23607,0,0,0,0,0,0,1110,1110,1110,0
183821,49,1118,358033,358033,330492,358033,355146,355146,0,0,0,0,0,0,55843,55843,55843,0
183822,22,1118,23607,23607,0,23607,23607,23607,0,0,0,0,0,0,1110,1110,1110,0
183823,52,1118,50951,0,0,50951,0,0,0,0,0,0,0,0,0,0,0,0
183824,85,1118,51049,0,0,28328,0,0,0,0,0,0,0,0,0,0,0,0
183825,75,1118,32557,0,0,9836,0,0,0,0,0,0,0,0,0,0,0,0
183826,71,1118,125902,102295,94426,125902,99408,99408,0,0,0,0,0,0,7010,7010,7010,0
183827,49,1118,188852,188852,188852,188852,188852,188852,0,0,0,0,0,0,20323,20323,20323,0
183828,90,1118,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183829,52,1118,62066,0,0,62066,0,0,0,0,0,0,0,0,0,0,0,0
183830,80,1118,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183831,77,953,87163,0,0,64565,26706,26706,0,0,0,0,0,0,1308,1308,1308,0
183832,44,953,105652,105652,105652,105652,105652,105652,0,0,0,0,0,0,7690,7690,7690,0
183833,25,953,82174,82174,82174,82174,82174,82174,0,0,0,0,0,0,5135,5135,5135,0
183834,62,953,49539,0,0,49539,0,0,0,0,0,0,0,0,0,0,0,0
183835,42,953,129130,129130,129130,129130,129130,129130,0,0,0,0,0,0,10244,10244,10244,0
183836,75,953,93033,70435,70435,70435,70435,70435,0,4149,0,0,0,0,0,0,0,0
183837,72,953,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183838,46,953,66913,0,0,66913,0,0,0,0,0,0,0,0,0,0,0,0
183839,53,953,116902,116902,105652,116902,113013,113013,0,0,0,0,0,0,8491,8491,8491,0
183840,75,1150,139989,0,0,117391,0,0,0,0,0,0,0,0,0,0,0,0
183841,70,1150,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183842,66,1150,9783,9783,0,9783,9783,9783,0,0,0,0,0,0,225,225,225,0
183843,40,1150,37565,37565,37565,37565,37565,37565,0,0,0,0,0,0,2003,2003,2003,0
183844,38,1150,44511,44511,41087,44511,41624,41624,0,0,0,0,0,0,2263,2263,2263,0
183845,35,1150,44511,44511,41087,44511,41624,41624,0,0,0,0,0,0,2263,2263,2263,0
183846,26,1150,82663,82663,76304,82663,79776,79776,0,0,0,0,0,0,4874,4874,4874,0
183847,89,1150,198685,0,0,176087,0,0,0,0,0,0,0,0,0,0,0,0
183848,87,1150,269120,0,0,246522,0,0,0,0,0,0,0,0,0,0,0,0
183849,32,1150,184422,0,0,184422,0,0,0,0,0,0,0,0,0,0,0,0
183850,36,1150,101739,101739,93913,101739,98853,98853,0,0,0,0,0,0,6950,6950,6950,0
183851,28,1150,48326,48326,44609,48326,45439,45439,0,0,0,0,0,0,2507,2507,2507,0
183852,44,1150,203478,203478,187826,203478,200592,200592,0,0,0,0,0,0,22830,22830,22830,0
183853,39,1150,190761,190761,176087,190761,187874,187874,0,0,0,0,0,0,20114,20114,20114,0
183854,69,1148,139989,0,0,117391,0,0,0,0,0,0,0,0,0,0,0,0
183855,41,1148,152413,152413,92739,152413,115608,115608,0,0,0,0,0,0,8773,8773,8773,0
183856,24,1148,133043,133043,123261,133043,130157,130157,0,0,0,0,0,0,10356,10356,10356,0
183857,38,1148,212380,212380,0,212380,212380,212380,0,0,0,0,0,0,25348,25348,25348,0
183858,78,1148,68674,0,0,23478,0,0,0,0,0,0,0,0,0,0,0,0
183859,62,828,50870,0,0,50870,0,0,0,0,0,0,0,0,0,0,0,0
183860,59,828,56446,56446,54783,56446,54783,54783,0,0,0,0,0,0,3105,3105,3105,0
183861,26,828,2348,2348,2348,2348,2348,2348,0,0,0,0,0,0,45,45,45,0
183862,62,828,58696,0,0,58696,0,0,0,0,0,0,0,0,0,0,0,0
183863,62,828,90391,0,0,90391,0,0,0,0,0,0,0,0,0,0,0,0
183864,31,828,78261,78261,78261,78261,78261,78261,0,0,0,0,0,0,4710,4710,4710,0
183865,26,828,78261,78261,70435,78261,75374,75374,0,4149,0,0,0,0,274,274,274,0
183866,54,828,28565,0,0,28565,0,0,0,0,0,0,0,0,0,0,0,0
183867,20,828,18783,18783,0,18783,18783,18783,0,0,0,0,0,0,801,801,801,0
183868,19,828,28174,28174,14087,28174,26731,26731,0,0,0,0,0,0,1310,1310,1310,0
183869,19,828,18783,18783,18783,18783,18783,18783,0,0,0,0,0,0,801,801,801,0
183870,28,828,70435,0,0,70435,0,0,0,0,0,0,0,0,0,0,0,0
183871,27,828,6339,0,0,6339,0,0,0,0,0,0,0,0,0,0,0,0
183872,52,828,127174,127174,127174,127174,127174,127174,0,0,0,0,0,0,10031,10031,10031,0
183873,49,828,4930,783,0,4930,783,783,0,0,0,0,0,0,15,15,15,0
183874,29,828,1956,1956,1174,1956,1956,1956,0,0,0,0,0,0,38,38,38,0
183875,50,828,99783,99783,97826,99783,97826,97826,0,0,0,0,0,0,6838,6838,6838,0
183876,55,828,90978,90978,88043,90978,88092,88092,0,0,0,0,0,0,5779,5779,5779,0
183877,74,815,81293,0,0,58696,0,0,0,0,0,0,0,0,0,0,0,0
183878,50,815,49891,49891,46957,49891,47005,47005,0,0,0,0,0,0,2607,2607,2607,0
183879,46,815,44706,44706,42261,44706,42261,42261,0,0,0,0,0,0,2304,2304,2304,0
183880,21,815,9783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183881,26,815,151630,151630,140870,151630,147300,147300,0,0,0,0,0,0,12926,12926,12926,0
183882,39,815,107609,107609,105652,107609,105652,105652,0,0,0,0,0,0,7690,7690,7690,0
183883,41,815,131870,131870,122087,131870,128983,128983,0,0,0,0,0,0,10228,10228,10228,0
183884,16,815,35217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183885,58,815,73076,73076,70435,73076,70435,70435,0,4149,0,0,0,0,0,0,0,0
183886,35,815,183913,183913,164348,183913,181026,181026,0,0,0,0,0,0,18817,18817,18817,0
183887,59,815,34043,0,0,34043,0,0,0,0,0,0,0,0,0,0,0,0
183888,66,857,176087,0,0,176087,0,0,0,0,0,0,0,0,0,0,0,0
183889,60,857,93913,0,0,93913,0,0,0,0,0,0,0,0,0,0,0,0
183890,58,857,62922,0,0,62922,0,0,0,0,0,0,0,0,0,0,0,0
183891,81,857,139989,0,0,117391,0,0,0,0,0,0,0,0,0,0,0,0
183892,78,857,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183893,53,857,46957,0,0,46957,0,0,0,0,0,0,0,0,0,0,0,0
183894,45,857,143804,143804,143804,143804,143804,143804,0,0,0,0,0,0,12366,12366,12366,0
183895,33,857,46957,46957,46957,46957,46957,46957,0,0,0,0,0,0,2604,2604,2604,0
183896,65,835,38951,0,0,38951,0,0,0,0,0,0,0,0,0,0,0,0
183897,67,835,21246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183898,36,835,86066,86066,82623,86066,83179,83179,0,0,0,0,0,0,5245,5245,5245,0
183899,49,835,196721,196721,177049,196721,192391,192391,0,0,0,0,0,0,21079,21079,21079,0
183900,72,835,69934,0,0,47213,0,0,0,0,0,0,0,0,0,0,0,0
183901,43,835,68852,0,0,68852,0,0,0,0,0,0,0,0,0,0,0,0
183902,56,835,23607,0,0,23607,0,0,0,0,0,0,0,0,0,0,0,0
183903,32,835,82623,0,0,82623,0,0,0,0,0,0,0,0,0,0,0,0
183904,28,835,312787,300984,271475,312787,304326,304326,0,0,0,0,0,0,44988,44988,44988,0
183905,25,835,101311,101311,94426,101311,98425,98425,0,0,0,0,0,0,6903,6903,6903,0
183906,26,835,228197,228197,212459,228197,223867,223867,0,0,0,0,0,0,27802,27802,27802,0
183907,68,835,34426,23607,0,34426,23607,23607,0,0,0,0,0,0,1110,1110,1110,0
183908,65,835,8066,1770,0,8066,1770,1770,0,0,0,0,0,0,34,34,34,0
183909,48,835,89311,65705,61377,89311,62951,62951,0,0,0,0,0,0,3628,3628,3628,0
183910,23,835,885,885,0,885,885,885,0,0,0,0,0,0,17,17,17,0
183911,55,835,44852,0,0,44852,0,0,0,0,0,0,0,0,0,0,0,0
183912,22,835,29508,29508,0,29508,29508,29508,0,0,0,0,0,0,1487,1487,1487,0
183913,60,1387,655869,537836,0,655869,655869,655869,0,0,0,0,0,0,130365,130365,130365,0
183914,58,1387,359016,122951,118033,359016,356130,356130,0,0,0,0,0,0,56053,56053,56053,0
183915,50,1387,491803,491803,472131,491803,488917,488917,0,0,0,0,0,0,86881,86881,86881,0
183916,47,1387,19672,19672,19672,19672,19672,19672,0,0,0,0,0,0,858,858,858,0
183917,92,1387,258787,0,0,236066,130762,130762,0,0,0,0,0,0,10422,10422,10422,0
183918,36,1387,245902,245902,236066,245902,243015,243015,0,0,0,0,0,0,31892,31892,31892,0
183919,35,1387,78492,0,0,78492,0,0,0,0,0,0,0,0,0,0,0,0
183920,37,1387,812180,635130,0,812180,812180,812180,0,0,0,0,0,0,177258,177258,177258,0
183921,53,1387,118033,0,0,118033,118033,118033,0,0,0,0,0,0,9037,9037,9037,0
183922,60,792,117391,0,0,117391,0,0,0,0,0,0,0,0,0,0,0,0
183923,28,792,14674,14674,0,14674,14674,14674,0,0,0,0,0,0,538,538,538,0
183924,68,792,36098,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0
183925,77,792,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183926,30,792,59674,59674,39913,59674,56787,56787,0,0,0,0,0,0,3233,3233,3233,0
183927,37,792,35217,35217,35217,35217,35217,35217,0,0,0,0,0,0,1853,1853,1853,0
183928,39,792,28174,28174,28174,28174,28174,28174,0,0,0,0,0,0,1402,1402,1402,0
183929,23,792,20152,20152,20152,20152,20152,20152,0,0,0,0,0,0,889,889,889,0
183930,24,792,41087,41087,41087,41087,41087,41087,0,0,0,0,0,0,2228,2228,2228,0
183931,20,792,35217,35217,35217,35217,35217,35217,0,0,0,0,0,0,1853,1853,1853,0
183932,40,792,24652,24652,24652,24652,24652,24652,0,0,0,0,0,0,1177,1177,1177,0
183933,20,792,50870,50870,46957,50870,47983,47983,0,0,0,0,0,0,2670,2670,2670,0
183934,16,792,11739,11739,0,11739,11739,11739,0,0,0,0,0,0,350,350,350,0
183935,50,792,76304,76304,70435,76304,73418,73418,0,4149,0,0,0,0,149,149,149,0
183936,26,792,76304,76304,70435,76304,73418,73418,0,4149,0,0,0,0,149,149,149,0
183937,68,771,21481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183938,44,771,72597,72597,71602,72597,71602,71602,0,4149,0,0,0,0,33,33,33,0
183939,46,771,146188,146188,143204,146188,143301,143301,0,0,0,0,0,0,12286,12286,12286,0
183940,45,771,109889,109889,107403,109889,107403,107403,0,0,0,0,0,0,7880,7880,7880,0
183941,23,771,59668,0,0,59668,0,0,0,0,0,0,0,0,0,0,0,0
183942,78,771,142309,0,0,119337,0,0,0,0,0,0,0,0,0,0,0,0
183943,72,771,22972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183944,49,771,159116,129282,107403,159116,142901,142901,0,0,0,0,0,0,12222,12222,12222,0
183945,28,771,47735,47735,47735,47735,47735,47735,0,0,0,0,0,0,2654,2654,2654,0
183946,88,771,106508,0,0,83536,0,0,0,0,0,0,0,0,0,0,0,0
183947,69,771,40575,2387,0,40575,2387,2387,0,0,0,0,0,0,46,46,46,0
183948,42,771,35801,35801,35801,35801,35801,35801,0,0,0,0,0,0,1890,1890,1890,0
183949,40,771,53702,53702,53702,53702,53702,53702,0,0,0,0,0,0,3036,3036,3036,0
183950,28,771,51017,46840,46840,46840,46840,46840,0,0,0,0,0,0,2597,2597,2597,0
183951,75,841,70435,70435,70435,70435,70435,70435,0,4149,0,0,0,0,0,0,0,0
183952,35,841,144548,124826,75130,124826,106217,106217,0,0,0,0,0,0,7751,7751,7751,0
183953,74,841,60261,0,0,60261,0,0,0,0,0,0,0,0,0,0,0,0
183954,34,841,117293,0,0,117293,0,0,0,0,0,0,0,0,0,0,0,0
183955,65,841,123359,123359,98609,123359,104750,104750,0,0,0,0,0,0,7592,7592,7592,0
183956,43,841,138130,138130,127370,138130,135244,135244,0,0,0,0,0,0,10997,10997,10997,0
183957,39,841,68478,68478,62609,68478,65592,65592,0,4149,0,0,0,0,0,0,0,0
183958,37,841,76304,76304,70435,76304,73418,73418,0,4149,0,0,0,0,149,149,149,0
183959,46,841,85422,0,0,85422,0,0,0,0,0,0,0,0,0,0,0,0
183960,47,841,12522,0,0,12522,0,0,0,0,0,0,0,0,0,0,0,0
183961,53,841,127174,127174,117391,127174,124287,124287,0,0,0,0,0,0,9717,9717,9717,0
183962,47,841,83348,83348,77478,83348,80461,80461,0,0,0,0,0,0,4949,4949,4949,0
183963,25,841,190761,190761,176087,190761,187874,187874,0,0,0,0,0,0,20114,20114,20114,0
183964,44,841,99783,99783,93913,99783,96896,96896,0,0,0,0,0,0,6737,6737,6737,0
183965,45,841,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183966,40,843,208525,208525,200656,208525,205638,205638,0,0,0,0,0,0,23908,23908,23908,0
183967,39,843,47213,47213,47213,47213,47213,47213,0,0,0,0,0,0,2621,2621,2621,0
183968,47,843,141639,141639,141639,141639,141639,141639,0,0,0,0,0,0,12020,12020,12020,0
183969,18,843,6098,0,0,6098,0,0,0,0,0,0,0,0,0,0,0,0
183970,16,843,7672,0,0,6098,0,0,0,0,0,0,0,0,0,0,0,0
183971,76,843,81738,59016,59016,59016,59016,59016,0,0,0,0,0,0,3376,3376,3376,0
183972,26,843,118033,118033,106229,118033,113703,113703,0,0,0,0,0,0,8566,8566,8566,0
183973,56,843,68459,68459,68459,68459,68459,68459,0,4149,0,0,0,0,0,0,0,0
183974,41,843,188852,188852,177049,188852,187409,187409,0,0,0,0,0,0,20015,20015,20015,0
183975,37,843,155410,0,0,155410,0,0,0,0,0,0,0,0,0,0,0,0
183976,43,843,9836,0,0,9836,0,0,0,0,0,0,0,0,0,0,0,0
183977,46,989,1386020,1386020,0,1386020,1386020,1386020,0,0,0,0,0,0,354572,354572,354572,0
183978,17,989,9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183979,36,989,191803,191803,177049,191803,188917,188917,0,0,0,0,0,0,20337,20337,20337,0
183980,90,989,58131,0,0,35410,0,0,0,0,0,0,0,0,0,0,0,0
183981,45,989,122951,122951,118033,122951,120064,120064,0,0,0,0,0,0,9258,9258,9258,0
183982,37,989,27541,0,0,27541,0,0,0,0,0,0,0,0,0,0,0,0
183983,33,989,79672,79672,70820,79672,75342,75342,0,4149,0,0,0,0,272,272,272,0
183984,34,989,72787,72787,70820,72787,70820,70820,0,4149,0,0,0,0,0,0,0,0
183985,19,989,23607,17311,17311,17311,17311,17311,0,0,0,0,0,0,707,707,707,0
183986,58,989,230164,230164,212459,230164,227277,227277,0,0,0,0,0,0,28530,28530,28530,0
183987,53,989,279344,279344,259672,279344,276458,276458,0,0,0,0,0,0,39035,39035,39035,0
183988,68,989,93541,0,0,70820,0,0,0,0,0,0,0,0,0,0,0,0
183989,69,989,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183990,60,1008,92459,0,0,92459,0,0,0,0,0,0,0,0,0,0,0,0
183991,39,1008,29508,29508,29508,29508,29508,29508,0,0,0,0,0,0,1487,1487,1487,0
183992,53,1008,94426,94426,94426,94426,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
183993,35,1008,74754,74754,70820,74754,71867,71867,0,4149,0,0,0,0,49,49,49,0
183994,93,1008,59311,0,0,36590,0,0,0,0,0,0,0,0,0,0,0,0
183995,73,1008,25436,0,0,2715,0,0,0,0,0,0,0,0,0,0,0,0
183996,50,1008,29744,25023,25023,25023,25023,25023,0,0,0,0,0,0,1200,1200,1200,0
183997,50,1008,1574,1574,0,1574,1574,1574,0,0,0,0,0,0,30,30,30,0
183998,26,1008,80656,80656,70820,80656,76326,76326,0,4149,0,0,0,0,350,350,350,0
183999,17,1008,66885,66885,66885,66885,66885,66885,0,4149,0,0,0,0,0,0,0,0
184000,50,1008,212459,0,0,212459,0,0,0,0,0,0,0,0,0,0,0,0
184001,39,1008,23902,0,0,23902,0,0,0,0,0,0,0,0,0,0,0,0
184002,16,1008,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184003,50,745,105652,105652,105652,105652,105652,105652,0,0,0,0,0,0,7690,7690,7690,0
184004,47,745,46957,46957,46957,46957,46957,46957,0,0,0,0,0,0,2604,2604,2604,0
184005,60,745,41087,0,0,41087,0,0,0,0,0,0,0,0,0,0,0,0
184006,30,745,66326,66326,63391,66326,63439,63439,0,4149,0,0,0,0,0,0,0,0
184007,35,745,1135,1135,0,1135,1135,1135,0,0,0,0,0,0,22,22,22,0
184008,44,745,176087,176087,176087,176087,176087,176087,0,0,0,0,0,0,17932,17932,17932,0
184009,78,745,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184010,75,745,93033,0,0,70435,0,0,0,0,0,0,0,0,0,0,0,0
184011,49,972,83543,83543,64565,83543,66570,66570,0,4149,0,0,0,0,0,0,0,0
184012,44,972,60652,60652,58696,60652,58696,58696,0,0,0,0,0,0,3355,3355,3355,0
184013,40,972,76246,70435,70435,70435,70435,70435,0,4149,0,0,0,0,0,0,0,0
184014,52,972,62609,62609,62609,62609,62609,62609,0,4149,0,0,0,0,0,0,0,0
184015,22,972,4891,4891,4891,4891,4891,4891,0,0,0,0,0,0,94,94,94,0
184016,45,972,95870,95870,88043,95870,89070,89070,0,0,0,0,0,0,5886,5886,5886,0
184017,22,972,62609,62609,58696,62609,58696,58696,0,0,0,0,0,0,3355,3355,3355,0
184018,59,972,176087,0,0,176087,0,0,0,0,0,0,0,0,0,0,0,0
184019,62,972,117391,0,0,117391,0,0,0,0,0,0,0,0,0,0,0,0
184020,39,972,120326,120326,105652,120326,117439,117439,0,0,0,0,0,0,8972,8972,8972,0
184021,36,972,131126,120326,105652,120326,117439,117439,0,0,0,0,0,0,8972,8972,8972,0
184022,25,972,136174,136174,126783,136174,136174,136174,0,0,0,0,0,0,11146,11146,11146,0
184023,48,972,16904,16904,16904,16904,16904,16904,0,0,0,0,0,0,681,681,681,0
184024,52,875,70435,70435,70435,70435,70435,70435,0,4149,0,0,0,0,0,0,0,0
184025,24,875,1761,1761,0,1761,1761,1761,0,0,0,0,0,0,34,34,34,0
184026,70,875,69946,0,0,47348,0,0,0,0,0,0,0,0,0,0,0,0
184027,33,875,75913,75913,61043,75913,61287,61287,0,0,0,0,0,0,3521,3521,3521,0
184028,78,875,57815,0,0,35217,0,0,0,0,0,0,0,0,0,0,0,0
184029,40,875,91956,91956,88043,91956,89070,89070,0,0,0,0,0,0,5886,5886,5886,0
184030,55,875,57424,57424,52826,57424,54342,54342,0,0,0,0,0,0,3077,3077,3077,0
184031,54,875,61043,61043,58696,61043,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
184032,19,875,56348,48913,48913,48913,48913,48913,0,0,0,0,0,0,2729,2729,2729,0
184033,64,875,8746,0,0,8746,0,0,0,0,0,0,0,0,0,0,0,0
184034,69,875,26511,0,0,3913,0,0,0,0,75,0,0,0,75,75,75,0
184035,54,875,53100,0,0,53100,0,0,0,0,0,0,0,0,0,0,0,0
184036,39,875,96848,96848,93913,96848,93961,93961,0,0,0,0,0,0,6418,6418,6418,0
184037,23,875,159300,0,0,159300,0,0,0,0,0,0,0,0,0,0,0,0
184038,64,875,3130,3130,0,3130,3130,3130,0,0,0,0,0,0,60,60,60,0
184039,60,875,52826,52826,52826,52826,52826,52826,0,0,0,0,0,0,2980,2980,2980,0
184040,31,875,223043,223043,211304,223043,220157,220157,0,0,0,0,0,0,27010,27010,27010,0
184041,42,875,308641,308641,0,308641,308641,308641,0,0,0,0,0,0,45910,45910,45910,0
184042,38,875,74348,0,0,74348,0,0,0,0,0,0,0,0,0,0,0,0
184043,18,875,28174,28174,28174,28174,28174,28174,0,0,0,0,0,0,1402,1402,1402,0
184044,38,813,58938,0,0,58938,0,0,0,0,0,0,0,0,0,0,0,0
184045,33,813,28328,28328,28328,28328,28328,28328,0,0,0,0,0,0,1412,1412,1412,0
184046,70,813,58623,28328,28328,28328,28328,28328,0,0,0,0,0,0,1412,1412,1412,0
184047,16,813,9915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184048,63,813,41311,0,0,41311,0,0,0,0,0,0,0,0,0,0,0,0
184049,66,813,29567,0,0,6846,0,0,0,0,0,0,0,0,0,0,0,0
184050,68,813,28623,5902,5902,5902,5902,5902,0,0,0,0,0,0,113,113,113,0
184051,38,813,70820,70820,70820,70820,70820,70820,0,4149,0,0,0,0,0,0,0,0
184052,42,813,59016,59016,56656,59016,56656,56656,0,0,0,0,0,0,3225,3225,3225,0
184053,18,813,19279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184054,19,813,10593,295,0,295,295,295,0,0,0,0,0,0,6,6,6,0
184055,40,813,135738,135738,135738,135738,135738,135738,0,0,0,0,0,0,11076,11076,11076,0
184056,37,813,70820,70820,70820,70820,70820,70820,0,4149,0,0,0,0,0,0,0,0
184057,72,813,111246,0,0,88525,0,0,0,0,0,0,0,0,0,0,0,0
184058,74,813,60492,0,0,37770,0,0,0,0,0,0,0,0,0,0,0,0
184059,66,813,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184060,44,813,74361,74361,68459,74361,71474,71474,0,4149,0,0,0,0,24,24,24,0
184061,67,813,67279,0,0,44557,0,0,0,0,0,0,0,0,0,0,0,0
184062,22,813,14164,14164,14164,14164,14164,14164,0,0,0,0,0,0,505,505,505,0
184063,81,996,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184064,52,996,2093,1741,0,2093,2093,2093,0,0,0,0,0,0,40,40,40,0
184065,33,996,29162,0,0,29162,783,783,0,0,0,0,0,0,15,15,15,0
184066,63,996,84522,0,0,84522,0,0,0,0,0,0,0,0,0,0,0,0
