id_n,tot_inc,taxable_income,pitax,pitax1,pitax2,pitax_diff
112452,44164,0,-0,-0,-0,-0
112453,60787,0,-0,-0,-0,-0
112454,41115,0,-0,-0,-0,-0
112455,8528,0,-0,-0,-0,-0
112456,79672,79672,4863,4863,4780,-83
112457,73180,73180,4282,4282,4391,108
112458,15148,0,-0,-0,-0,-0
112459,51541,639,12,12,38,26
112460,157180,89410,5923,5923,5365,-558
112461,80065,19180,826,826,1151,324
112462,44852,0,-0,-0,-0,-0
112463,108197,52131,2935,2935,3128,193
112464,15148,0,-0,-0,-0,-0
112465,19672,19672,858,858,1180,322
112466,10721,885,17,17,53,36
112467,94820,91933,6197,6197,5516,-681
112468,63443,63443,3659,3659,3807,147
112469,41599,0,-0,-0,-0,-0
112470,600918,0,-0,-0,-0,-0
112471,12913,8393,161,161,504,342
112472,39130,25435,1227,1227,1526,299
112473,45929,45929,2538,2538,2756,217
112474,73409,70963,4141,4141,4258,117
112475,33261,33261,1728,1728,1996,268
112476,101739,0,-0,-0,-0,-0
112477,75717,0,-0,-0,-0,-0
112478,90391,90391,6029,6029,5423,-606
112479,61043,61043,3506,3506,3663,157
112480,99822,76304,4497,4497,4578,82
112481,61043,61043,3506,3506,3663,157
112482,94696,58696,3355,3355,3522,166
112483,71217,71217,4157,4157,4273,116
112484,2935,0,-0,-0,-0,-0
112485,74778,74778,4385,4385,4487,102
112486,47215,0,-0,-0,-0,-0
112487,52469,0,-0,-0,-0,-0
112488,144000,51148,2872,2872,3069,196
112489,136820,51148,2872,2872,3069,196
112490,150197,57541,3282,3282,3452,171
112491,16525,0,-0,-0,-0,-0
112492,164361,55082,3124,3124,3305,181
112493,22721,0,-0,-0,-0,-0
112494,16141,0,-0,-0,-0,-0
112495,61630,61630,3543,3543,3698,155
112496,3130,0,-0,-0,-0,-0
112497,70630,68087,3956,3956,4085,129
112498,5870,0,-0,-0,-0,-0
112499,58696,58696,3355,3355,3522,166
112500,2242174,2242174,643306,643306,551052,-92254
112501,77478,77478,4624,4624,4649,24
112502,50478,50478,2830,2830,3029,199
112503,3130,0,-0,-0,-0,-0
112504,7513,2348,45,45,141,96
112505,56680,35217,1853,1853,2113,260
112506,27000,0,-0,-0,-0,-0
112507,27000,27000,1327,1327,1620,293
112508,74152,73370,4295,4295,4402,108
112509,74250,73370,4295,4295,4402,108
112510,169525,0,-0,-0,-0,-0
112511,23185,0,-0,-0,-0,-0
112512,80217,77331,4608,4608,4640,31
112513,652,0,-0,-0,-0,-0
112514,58989,0,-0,-0,-0,-0
112515,42554,0,-0,-0,-0,-0
112516,148304,143974,12394,12394,8638,-3755
112517,44511,0,-0,-0,-0,-0
112518,57815,25435,1227,1227,1526,299
112519,28370,28174,1402,1402,1690,288
112520,48436,0,-0,-0,-0,-0
112521,22598,0,-0,-0,-0,-0
112522,57620,56348,3205,3205,3381,176
112523,8804,8804,169,169,528,359
112524,6261,0,-0,-0,-0,-0
112525,71413,71413,4169,4169,4285,115
112526,30522,30522,1552,1552,1831,279
112527,69104,0,-0,-0,-0,-0
112528,57326,56348,3205,3205,3381,176
112529,149380,0,-0,-0,-0,-0
112530,88732,87089,5670,5670,5225,-445
112531,30913,30913,1577,1577,1855,277
112532,33246,25377,1223,1223,1523,300
112533,58131,0,-0,-0,-0,-0
112534,22721,0,-0,-0,-0,-0
112535,56656,56656,3225,3225,3399,174
112536,7869,0,-0,-0,-0,-0
112537,6295,0,-0,-0,-0,-0
112538,64918,56656,3225,3225,3399,174
112539,7869,0,-0,-0,-0,-0
112540,75147,75147,4408,4408,4509,100
112541,70820,66163,3833,3833,3970,136
112542,10820,8852,170,170,531,361
112543,22426,0,-0,-0,-0,-0
112544,65705,0,-0,-0,-0,-0
112545,33443,33443,1739,1739,2007,267
112546,2361,2361,45,45,142,96
112547,33443,33443,1739,1739,2007,267
112548,1475,0,-0,-0,-0,-0
112549,3305,0,-0,-0,-0,-0
112550,80217,79239,4816,4816,4754,-62
112551,57933,0,-0,-0,-0,-0
112552,38348,0,-0,-0,-0,-0
112553,23576,0,-0,-0,-0,-0
112554,71609,71609,4182,4182,4297,115
112555,11739,0,-0,-0,-0,-0
112556,54587,54587,3092,3092,3275,183
112557,19557,0,-0,-0,-0,-0
112558,79239,79239,4816,4816,4754,-62
112559,67989,64100,3701,3701,3846,145
112560,127174,127174,10031,10031,7630,-2401
112561,94891,90561,6048,6048,5434,-614
112562,45391,0,-0,-0,-0,-0
112563,127174,124287,9717,9717,7457,-2260
112564,13304,0,-0,-0,-0,-0
112565,404393,205955,23976,23976,17853,-6123
112566,83039,82740,5197,5197,4964,-233
112567,73790,67772,3936,3936,4066,130
112568,64442,62055,3570,3570,3723,153
112569,10024,0,-0,-0,-0,-0
112570,15315,0,-0,-0,-0,-0
112571,88071,38983,2094,2094,2339,245
112572,45978,42261,2304,2304,2536,232
112573,45978,43557,2387,2387,2613,227
112574,119739,119739,9222,9222,7184,-2038
112575,42848,40852,2213,2213,2451,238
112576,16435,0,-0,-0,-0,-0
112577,61239,56348,3205,3205,3381,176
112578,20152,19956,876,876,1197,321
112579,10957,0,-0,-0,-0,-0
112580,96000,84984,5441,5441,5099,-342
112581,94820,90490,6040,6040,5429,-611
112582,99148,56656,3225,3225,3399,174
112583,23607,23607,1110,1110,1416,307
112584,120590,117704,9001,9001,7062,-1939
112585,64377,59803,3426,3426,3588,162
112586,23607,23607,1110,1110,1416,307
112587,66098,0,-0,-0,-0,-0
112588,55151,31475,1613,1613,1889,275
112589,72492,70820,4131,4131,4249,118
112590,2557,2557,49,49,153,104
112591,53508,50361,2822,2822,3022,200
112592,22721,0,-0,-0,-0,-0
112593,57661,0,-0,-0,-0,-0
112594,177049,146186,12748,12748,8771,-3976
112595,62852,61377,3527,3527,3683,156
112596,34229,3836,74,74,230,157
112597,56656,56656,3225,3225,3399,174
112598,82623,82623,5184,5184,4957,-227
112599,46033,0,-0,-0,-0,-0
112600,102885,99999,7075,7075,6000,-1075
112601,77654,0,-0,-0,-0,-0
112602,80164,75834,4452,4452,4550,98
112603,143728,0,-0,-0,-0,-0
112604,7475,0,-0,-0,-0,-0
112605,73565,73565,4307,4307,4414,107
112606,69261,65739,3806,3806,3944,138
112607,22304,0,-0,-0,-0,-0
112608,79630,75300,4418,4418,4518,100
112609,89217,89217,5902,5902,5353,-549
112610,54783,51652,2905,2905,3099,194
112611,82174,11739,350,350,704,354
112612,96856,73377,4295,4295,4403,108
112613,15652,15652,601,601,939,338
112614,9391,0,-0,-0,-0,-0
112615,30428,30428,1546,1546,1826,279
112616,24715,8280,159,159,497,338
112617,9391,9391,200,200,563,364
112618,84522,84522,5391,5391,5071,-319
112619,82761,79826,4880,4880,4790,-90
112620,50870,49304,2754,2754,2958,204
112621,11817,11817,355,355,709,354
112622,30991,0,-0,-0,-0,-0
112623,16239,665,13,13,40,27
112624,55303,1587,30,30,95,65
112625,66033,42261,2304,2304,2536,232
112626,27391,27391,1352,1352,1643,292
112627,11739,11739,350,350,704,354
112628,35452,19722,861,861,1183,322
112629,42261,42261,2304,2304,2536,232
112630,9861,0,-0,-0,-0,-0
112631,22598,0,-0,-0,-0,-0
112632,144538,130132,10353,10353,7808,-2545
112633,10467,7826,150,150,470,319
112634,46957,46957,2604,2604,2817,213
112635,22598,0,-0,-0,-0,-0
112636,37565,0,-0,-0,-0,-0
112637,76116,0,-0,-0,-0,-0
112638,70435,70435,4107,4107,4226,119
112639,188902,108098,7956,7956,6486,-1470
112640,18783,18783,801,801,1127,326
112641,80074,19076,4523,4523,4617,93
112642,64859,0,-0,-0,-0,-0
112643,22598,0,-0,-0,-0,-0
112644,65311,61377,3527,3527,3683,156
112645,50754,0,-0,-0,-0,-0
112646,92852,87079,5669,5669,5225,-444
112647,52820,49574,2772,2772,2974,203
112648,79770,79475,4842,4842,4769,-73
112649,391475,176130,17940,17940,13081,-4859
112650,12885,9344,197,197,561,364
112651,28643,28643,1432,1432,1719,287
112652,76721,76721,4542,4542,4603,61
112653,84393,84393,5377,5377,5064,-313
112654,124013,117650,8995,8995,7059,-1936
112655,116934,0,-0,-0,-0,-0
112656,55293,0,-0,-0,-0,-0
112657,19492,0,-0,-0,-0,-0
112658,91094,89304,5911,5911,5358,-553
112659,93083,0,-0,-0,-0,-0
112660,48928,0,-0,-0,-0,-0
112661,95470,91140,6111,6111,5468,-642
112662,81945,77615,4639,4639,4657,18
112663,24265,20625,919,919,1238,319
112664,37565,0,-0,-0,-0,-0
112665,37565,0,-0,-0,-0,-0
112666,57326,56348,3205,3205,3381,176
112667,107601,93913,6413,6413,5635,-778
112668,47739,47739,2654,2654,2864,210
112669,141652,140009,11759,11759,8401,-3359
112670,2348,2348,45,45,141,96
112671,55859,26413,1289,1289,1585,295
112672,242656,242656,31815,31815,23725,-8090
112673,53115,0,-0,-0,-0,-0
112674,3934,3344,64,64,201,136
112675,56656,56656,3225,3225,3399,174
112676,140164,137705,11391,11391,8262,-3128
112677,118033,118033,9037,9037,7082,-1955
112678,94426,94426,6468,6468,5666,-803
112679,9856,0,-0,-0,-0,-0
112680,21836,0,-0,-0,-0,-0
112681,95607,0,-0,-0,-0,-0
112682,28328,28328,1412,1412,1700,288
112683,163475,152064,13688,13688,9230,-4458
112684,11961,8656,166,166,519,353
112685,177049,177049,18105,18105,13228,-4877
112686,27541,27541,1362,1362,1652,291
112687,27541,27541,1362,1362,1652,291
112688,140184,0,-0,-0,-0,-0
112689,281488,213443,25575,25575,19051,-6525
112690,137222,71602,4181,4181,4296,115
112691,197901,195014,21639,21639,16102,-5537
112692,105446,53535,3025,3025,3212,187
112693,7956,7956,153,153,477,325
112694,75779,71449,4172,4172,4287,115
112695,83930,0,-0,-0,-0,-0
112696,58575,0,-0,-0,-0,-0
112697,98902,73418,4298,4298,4405,107
112698,84522,84522,5391,5391,5071,-319
112699,111913,60456,3468,3468,3627,159
112700,15065,0,-0,-0,-0,-0
112701,98609,98609,6923,6923,5917,-1007
112702,828783,824674,181006,181006,137062,-43944
112703,31304,31304,1602,1602,1878,276
112704,15065,0,-0,-0,-0,-0
112705,128688,96431,6687,6687,5786,-901
112706,23478,0,-0,-0,-0,-0
112707,75228,72391,4232,4232,4343,112
112708,49180,49180,2746,2746,2951,204
112709,80656,77769,4656,4656,4666,10
112710,22721,0,-0,-0,-0,-0
112711,76111,0,-0,-0,-0,-0
112712,66098,63620,3671,3671,3817,147
112713,90492,87605,5726,5726,5256,-470
112714,70820,70820,4131,4131,4249,118
112715,31475,31475,1613,1613,1889,275
112716,46033,46033,2545,2545,2762,217
112717,78197,75310,4419,4419,4519,100
112718,15738,15738,606,606,944,338
112719,45098,0,-0,-0,-0,-0
112720,22598,0,-0,-0,-0,-0
112721,27798,0,-0,-0,-0,-0
112722,84522,84522,5391,5391,5071,-319
112723,22598,0,-0,-0,-0,-0
112724,61141,58696,3355,3355,3522,166
112725,14087,14087,500,500,845,345
112726,22304,0,-0,-0,-0,-0
112727,29348,29348,1477,1477,1761,284
112728,234783,234783,30134,30134,22465,-7668
112729,27783,25826,1252,1252,1550,298
112730,98755,13060,435,435,784,349
112731,154992,0,-0,-0,-0,-0
112732,22304,0,-0,-0,-0,-0
112733,146504,146504,12798,12798,8790,-4008
112734,8746,0,-0,-0,-0,-0
112735,150652,150652,13462,13462,9039,-4423
112736,70435,70435,4107,4107,4226,119
112737,256500,234783,30134,30134,22465,-7668
112738,21913,21913,1001,1001,1315,313
112739,269883,31304,1602,1602,1878,276
112740,10957,10957,300,300,657,357
112741,56837,56348,3205,3205,3381,176
112742,56641,56348,3205,3205,3381,176
112743,27293,4696,90,90,282,192
112744,117098,94500,6476,6476,5670,-806
112745,82174,82174,5135,5135,4930,-205
112746,13696,0,-0,-0,-0,-0
112747,82174,82174,5135,5135,4930,-205
112748,35217,35217,1853,1853,2113,260
112749,1957,1957,38,38,117,80
112750,70435,70435,4107,4107,4226,119
112751,52826,37565,2003,2003,2254,251
112752,37565,37565,2003,2003,2254,251
112753,13109,3160,61,61,190,129
112754,23478,23478,1102,1102,1409,307
112755,50478,9391,200,200,563,364
112756,105163,103231,7426,7426,6194,-1232
112757,236446,234783,30134,30134,22465,-7668
112758,97630,91565,6157,6157,5494,-663
112759,65446,62559,3603,3603,3754,151
112760,35217,0,-0,-0,-0,-0
112761,65705,0,-0,-0,-0,-0
112762,49546,0,-0,-0,-0,-0
112763,91869,90098,5998,5998,5406,-592
112764,28328,28328,1412,1412,1700,288
112765,80262,80262,4927,4927,4816,-112
112766,29508,29508,1487,1487,1770,283
112767,82229,80262,4927,4927,4816,-112
112768,30689,30689,1563,1563,1841,278
112769,82623,82623,5184,5184,4957,-227
112770,87246,56656,3225,3225,3399,174
112771,36622,0,-0,-0,-0,-0
112772,85967,84984,5441,5441,5099,-342
112773,80754,80262,4927,4927,4816,-112
112774,143606,140720,11873,11873,8443,-3430
112775,984,984,19,19,59,40
112776,132065,132065,10564,10564,7924,-2640
112777,528547,528547,96202,96202,72609,-23592
112778,70435,70435,4107,4107,4226,119
112779,240848,230135,29141,29141,21722,-7419
112780,30620,28663,1433,1433,1720,286
112781,56543,0,-0,-0,-0,-0
112782,140870,140870,11897,11897,8452,-3445
112783,26120,26120,1271,1271,1567,297
112784,2348,0,-0,-0,-0,-0
112785,179413,0,-0,-0,-0,-0
112786,121891,0,-0,-0,-0,-0
112787,106826,106826,7817,7817,6410,-1408
112788,10565,10565,275,275,634,359
112789,100467,60700,3484,3484,3642,158
112790,41772,0,-0,-0,-0,-0
112791,14870,0,-0,-0,-0,-0
112792,55898,0,-0,-0,-0,-0
112793,11739,11739,350,350,704,354
112794,46957,46957,2604,2604,2817,213
112795,64565,0,-0,-0,-0,-0
112796,55980,0,-0,-0,-0,-0
112797,94500,94500,6476,6476,5670,-806
112798,20459,0,-0,-0,-0,-0
112799,79475,0,-0,-0,-0,-0
112800,118033,0,-0,-0,-0,-0
112801,141537,141537,12004,12004,8492,-3511
112802,62062,62062,3571,3571,3724,153
112803,56577,0,-0,-0,-0,-0
112804,3486,0,-0,-0,-0,-0
112805,70820,70820,4131,4131,4249,118
112806,85574,82687,5191,5191,4961,-230
112807,59319,0,-0,-0,-0,-0
112808,16707,0,-0,-0,-0,-0
112809,66829,0,-0,-0,-0,-0
112810,83536,0,-0,-0,-0,-0
112811,11934,11934,363,363,716,353
112812,157624,138531,11523,11523,8312,-3211
112813,12530,0,-0,-0,-0,-0
112814,50122,50122,2807,2807,3007,201
112815,9547,9547,210,210,573,363
112816,113271,62055,3570,3570,3723,153
112817,47735,47735,2654,2654,2864,210
112818,117348,114461,8648,8648,6868,-1781
112819,45746,45746,2527,2527,2745,218
112820,42961,0,-0,-0,-0,-0
112821,113847,107131,7851,7851,6428,-1423
112822,75779,72398,4232,4232,4344,111
112823,24065,-871,-17,-17,-52,-36
112824,71217,71217,4157,4157,4273,116
112825,66717,61043,3506,3506,3663,157
112826,36626,36626,1943,1943,2198,255
112827,56641,46055,2546,2546,2763,217
112828,45196,11739,350,350,704,354
112829,23478,0,-0,-0,-0,-0
112830,194185,189855,20537,20537,15277,-5260
112831,124630,124630,9755,9755,7478,-2277
112832,122670,0,-0,-0,-0,-0
112833,7826,0,-0,-0,-0,-0
112834,26902,0,-0,-0,-0,-0
112835,9391,0,-0,-0,-0,-0
112836,63344,61377,3527,3527,3683,156
112837,76721,76721,4542,4542,4603,61
112838,2656,2656,51,51,159,108
112839,82623,0,-0,-0,-0,-0
112840,46033,46033,2545,2545,2762,217
112841,66492,66492,3854,3854,3990,135
112842,28485,0,-0,-0,-0,-0
112843,69443,66556,3859,3859,3993,135
112844,3148,0,-0,-0,-0,-0
112845,19593,0,-0,-0,-0,-0
112846,20459,20459,908,908,1228,319
112847,28174,28174,1402,1402,1690,288
112848,46076,0,-0,-0,-0,-0
112849,67969,61092,3509,3509,3665,157
112850,16435,0,-0,-0,-0,-0
112851,44566,0,-0,-0,-0,-0
112852,47250,47250,2623,2623,2835,212
112853,117716,44002,2415,2415,2640,225
112854,73565,61043,3506,3506,3663,157
112855,53413,53413,3017,3017,3205,187
112856,109166,102300,7325,7325,6138,-1187
112857,51652,50870,2855,2855,3052,198
112858,14087,0,-0,-0,-0,-0
112859,129878,126992,10012,10012,7620,-2392
112860,49923,26851,1317,1317,1611,294
112861,6365,0,-0,-0,-0,-0
112862,16110,12331,388,388,740,352
112863,198199,161699,15354,15354,10772,-4582
112864,29436,25106,1206,1206,1506,301
112865,21680,0,-0,-0,-0,-0
112866,29436,29436,1483,1483,1766,283
112867,79956,27149,1336,1336,1629,292
112868,166873,108796,8449,8449,6945,-1504
112869,71602,71602,4181,4181,4296,115
112870,200486,197600,22191,22191,16516,-5675
112871,40304,0,-0,-0,-0,-0
112872,1174,587,11,11,35,24
112873,15456,0,-0,-0,-0,-0
112874,173348,19565,851,851,1174,323
112875,70435,70435,4107,4107,4226,119
112876,14087,0,-0,-0,-0,-0
112877,26843,0,-0,-0,-0,-0
112878,108685,0,-0,-0,-0,-0
112879,25533,0,-0,-0,-0,-0
112880,409180,375214,60138,60138,44934,-15204
112881,22721,0,-0,-0,-0,-0
112882,22721,0,-0,-0,-0,-0
112883,332007,0,-0,-0,-0,-0
112884,182852,179966,18627,18627,13695,-4933
112885,9866,0,-0,-0,-0,-0
112886,80262,80262,4927,4927,4816,-112
112887,196721,143051,12502,12502,8839,-3663
112888,136997,0,-0,-0,-0,-0
112889,232702,117836,9015,9015,7070,-1945
112890,2361,0,-0,-0,-0,-0
112891,85598,82711,5194,5194,4963,-231
112892,8120,0,-0,-0,-0,-0
112893,153098,121625,9428,9428,7298,-2130
112894,66130,66130,3831,3831,3968,137
112895,85934,59478,3406,3406,3569,163
112896,328813,0,-0,-0,-0,-0
112897,186652,170070,16854,16854,12111,-4743
112898,7435,0,-0,-0,-0,-0
112899,262389,0,-0,-0,-0,-0
112900,152061,0,-0,-0,-0,-0
112901,162763,0,-0,-0,-0,-0
112902,130500,122331,9504,9504,7340,-2165
112903,70924,69261,4032,4032,4156,124
112904,195652,192766,21159,21159,15742,-5416
112905,24848,0,-0,-0,-0,-0
112906,117391,117391,8967,8967,7043,-1924
112907,91996,89109,5890,5890,5347,-543
112908,16728,0,-0,-0,-0,-0
112909,15065,0,-0,-0,-0,-0
112910,48130,11739,350,350,704,354
112911,36391,0,-0,-0,-0,-0
112912,36391,0,-0,-0,-0,-0
112913,567391,564505,104659,104659,79801,-24858
112914,109565,106679,7801,7801,6401,-1401
112915,11739,11739,350,350,704,354
112916,40206,2935,56,56,176,120
112917,75424,52826,2980,2980,3170,190
112918,107120,0,-0,-0,-0,-0
112919,70435,70435,4107,4107,4226,119
112920,34043,0,-0,-0,-0,-0
112921,78456,75570,4435,4435,4534,99
112922,45685,42798,2338,2338,2568,230
112923,18000,7816,150,150,469,319
112924,142435,142435,12147,12147,8546,-3601
112925,57522,0,-0,-0,-0,-0
112926,141639,141639,12020,12020,8498,-3522
112927,84984,84984,5441,5441,5099,-342
112928,167410,34525,1809,1809,2071,263
112929,63934,60032,3441,3441,3602,161
112930,26951,11803,354,354,708,354
112931,11803,11803,354,354,708,354
112932,81895,62652,3609,3609,3759,150
112933,44453,44155,2425,2425,2649,224
112934,93083,93083,6322,6322,5585,-737
112935,156630,0,-0,-0,-0,-0
112936,22972,0,-0,-0,-0,-0
112937,118442,0,-0,-0,-0,-0
112938,54020,23390,1096,1096,1403,308
112939,50121,50121,2807,2807,3007,201
112940,2983,2983,57,57,179,122
112941,22972,0,-0,-0,-0,-0
112942,22972,0,-0,-0,-0,-0
112943,179006,179006,18455,18455,13541,-4914
112944,57680,51713,2909,2909,3103,194
112945,15912,0,-0,-0,-0,-0
112946,81149,52747,2975,2975,3165,190
112947,13891,13891,488,488,833,346
112948,61259,0,-0,-0,-0,-0
112949,129033,32870,1703,1703,1972,270
112950,47543,47152,2617,2617,2829,212
112951,485139,0,-0,-0,-0,-0
112952,58696,58696,3355,3355,3522,166
112953,6261,0,-0,-0,-0,-0
112954,22431,0,-0,-0,-0,-0
112955,1041660,15261,576,576,916,340
112956,148500,121991,9467,9467,7319,-2148
112957,22721,0,-0,-0,-0,-0
112958,22721,0,-0,-0,-0,-0
112959,382100,0,-0,-0,-0,-0
112960,78586,0,-0,-0,-0,-0
112961,50262,0,-0,-0,-0,-0
112962,114885,110951,8266,8266,6657,-1609
112963,28623,0,-0,-0,-0,-0
112964,103967,98361,6896,6896,5902,-995
112965,101273,99317,7001,7001,5959,-1041
112966,129130,0,-0,-0,-0,-0
112967,323941,0,-0,-0,-0,-0
112968,31793,0,-0,-0,-0,-0
112969,73174,71217,4157,4157,4273,116
112970,28467,0,-0,-0,-0,-0
112971,28448,1017,20,20,61,42
112972,68850,46546,2578,2578,2793,215
112973,11739,0,-0,-0,-0,-0
112974,66984,0,-0,-0,-0,-0
112975,24688,0,-0,-0,-0,-0
112976,35410,35410,1865,1865,2125,259
112977,222393,216620,26254,26254,19559,-6695
112978,80656,70884,4135,4135,4253,118
112979,15148,0,-0,-0,-0,-0
112980,48197,47213,2621,2621,2833,212
112981,86557,70820,4131,4131,4249,118
112982,5902,3934,76,76,236,161
112983,29078,9945,235,235,597,361
112984,54497,54497,3087,3087,3270,183
112985,371138,0,-0,-0,-0,-0
112986,73761,0,-0,-0,-0,-0
112987,122283,119396,9185,9185,7164,-2021
112988,58696,58696,3355,3355,3522,166
112989,182935,180048,18642,18642,13708,-4934
112990,150652,150652,13462,13462,9039,-4423
112991,205435,202548,23248,23248,17308,-5941
112992,62804,58696,3355,3355,3522,166
112993,41380,40696,2203,2203,2442,238
112994,39130,39130,2103,2103,2348,245
112995,495235,495235,88367,88367,65947,-22420
112996,270099,254779,34405,34405,25665,-8740
112997,82641,38785,2081,2081,2327,246
112998,22972,0,-0,-0,-0,-0
112999,88508,88508,5825,5825,5310,-514
113000,212022,207692,24347,24347,18131,-6216
113001,238674,234344,30040,30040,22395,-7645
113002,414492,396458,65134,65134,48333,-16801
113003,222492,222492,27508,27508,20499,-7010
113004,113961,86572,5614,5614,5194,-420
113005,84590,30689,1563,1563,1841,278
113006,234885,0,-0,-0,-0,-0
113007,15148,0,-0,-0,-0,-0
113008,21836,0,-0,-0,-0,-0
113009,125016,120556,9311,9311,7233,-2078
113010,32066,0,-0,-0,-0,-0
113011,133180,0,-0,-0,-0,-0
113012,73475,13810,483,483,829,346
113013,59016,59016,3376,3376,3541,165
113014,491862,488917,86881,86881,64684,-22197
113015,4525,0,-0,-0,-0,-0
113016,18000,0,-0,-0,-0,-0
113017,122283,119396,9185,9185,7164,-2021
113018,127174,124287,9717,9717,7457,-2260
113019,68185,65739,3806,3806,3944,138
113020,160435,156105,14351,14351,9877,-4475
113021,91135,89217,5902,5902,5353,-549
113022,150848,68674,3994,3994,4120,126
113023,23478,15261,576,576,916,340
113024,125609,112548,8440,8440,6753,-1687
113025,48913,48130,2679,2679,2888,209
113026,98951,84787,5420,5420,5087,-332
113027,55731,51148,2872,2872,3069,196
113028,72787,72787,4257,4257,4367,110
113029,116656,106818,7817,7817,6409,-1408
113030,50459,47540,2642,2642,2852,211
113031,67721,66393,3848,3848,3984,135
113032,140754,0,-0,-0,-0,-0
113033,294098,223247,27670,27670,20619,-7050
113034,51246,40131,2167,2167,2408,241
113035,62557,61377,3527,3527,3683,156
113036,961967,830919,182880,182880,138748,-44132
113037,34820,0,-0,-0,-0,-0
113038,120326,117439,8972,8972,7046,-1926
113039,140282,120717,9329,9329,7243,-2086
